date,election_year,term,interest_raw,interest_scaled,geo,timeframe,source,batch_id,anchor_term,is_anchor,is_partial,collected_at
2025-10-19,current,Aldo Rebelo,0,0.0,BR,today 12-m,google_trends,batch_01,Lula,False,False,2026-06-18T18:37:07
2025-10-26,current,Aldo Rebelo,0,0.0,BR,today 12-m,google_trends,batch_01,Lula,False,False,2026-06-18T18:37:07
2025-11-02,current,Aldo Rebelo,0,0.0,BR,today 12-m,google_trends,batch_01,Lula,False,False,2026-06-18T18:37:07
2025-11-09,current,Aldo Rebelo,0,0.0,BR,today 12-m,google_trends,batch_01,Lula,False,False,2026-06-18T18:37:07
2025-11-16,current,Aldo Rebelo,0,0.0,BR,today 12-m,google_trends,batch_01,Lula,False,False,2026-06-18T18:37:07
2025-11-23,current,Aldo Rebelo,0,0.0,BR,today 12-m,google_trends,batch_01,Lula,False,False,2026-06-18T18:37:07
2025-11-30,current,Aldo Rebelo,0,0.0,BR,today 12-m,google_trends,batch_01,Lula,False,False,2026-06-18T18:37:07
2025-12-07,current,Aldo Rebelo,0,0.0,BR,today 12-m,google_trends,batch_01,Lula,False,False,2026-06-18T18:37:07
2025-12-14,current,Aldo Rebelo,0,0.0,BR,today 12-m,google_trends,batch_01,Lula,False,False,2026-06-18T18:37:07
2025-12-21,current,Aldo Rebelo,0,0.0,BR,today 12-m,google_trends,batch_01,Lula,False,False,2026-06-18T18:37:07
2025-12-28,current,Aldo Rebelo,0,0.0,BR,today 12-m,google_trends,batch_01,Lula,False,False,2026-06-18T18:37:07
2026-01-04,current,Aldo Rebelo,0,0.0,BR,today 12-m,google_trends,batch_01,Lula,False,False,2026-06-18T18:37:07
2026-01-11,current,Aldo Rebelo,0,0.0,BR,today 12-m,google_trends,batch_01,Lula,False,False,2026-06-18T18:37:07
2026-01-18,current,Aldo Rebelo,0,0.0,BR,today 12-m,google_trends,batch_01,Lula,False,False,2026-06-18T18:37:07
2026-01-25,current,Aldo Rebelo,0,0.0,BR,today 12-m,google_trends,batch_01,Lula,False,False,2026-06-18T18:37:07
2026-02-01,current,Aldo Rebelo,0,0.0,BR,today 12-m,google_trends,batch_01,Lula,False,False,2026-06-18T18:37:07
2026-02-08,current,Aldo Rebelo,0,0.0,BR,today 12-m,google_trends,batch_01,Lula,False,False,2026-06-18T18:37:07
2026-02-15,current,Aldo Rebelo,0,0.0,BR,today 12-m,google_trends,batch_01,Lula,False,False,2026-06-18T18:37:07
2026-02-22,current,Aldo Rebelo,0,0.0,BR,today 12-m,google_trends,batch_01,Lula,False,False,2026-06-18T18:37:07
2026-03-01,current,Aldo Rebelo,0,0.0,BR,today 12-m,google_trends,batch_01,Lula,False,False,2026-06-18T18:37:07
2026-03-08,current,Aldo Rebelo,0,0.0,BR,today 12-m,google_trends,batch_01,Lula,False,False,2026-06-18T18:37:07
2026-03-15,current,Aldo Rebelo,0,0.0,BR,today 12-m,google_trends,batch_01,Lula,False,False,2026-06-18T18:37:07
2026-03-22,current,Aldo Rebelo,0,0.0,BR,today 12-m,google_trends,batch_01,Lula,False,False,2026-06-18T18:37:07
2026-03-29,current,Aldo Rebelo,0,0.0,BR,today 12-m,google_trends,batch_01,Lula,False,False,2026-06-18T18:37:07
2026-04-05,current,Aldo Rebelo,0,0.0,BR,today 12-m,google_trends,batch_01,Lula,False,False,2026-06-18T18:37:07
2026-04-12,current,Aldo Rebelo,0,0.0,BR,today 12-m,google_trends,batch_01,Lula,False,False,2026-06-18T18:37:07
2026-04-19,current,Aldo Rebelo,0,0.0,BR,today 12-m,google_trends,batch_01,Lula,False,False,2026-06-18T18:37:07
